business_type,location,monthly_kwh,monthly_bill_ngn,operating_hours_per_day,roof_size_sqm,avg_sun_hours,recommended_system_size_kw,installation_cost_ngn,annual_savings_ngn,roi_percent,payback_years
Agro-processing Unit,Ibadan,2076.041655293375,207604.16552933748,6.017685865035737,451.139636748398,5.3,16.73957148277193,8815915.398243757,2491249.9863520497,28.258551424487795,3.5387518099510147
Agro-processing Unit,Ibadan,3917.1137494982136,391711.37494982133,8.69152179942054,414.67595549188235,5.3,31.584532732609365,28123874.68594349,4700536.499397856,16.713687398654272,5.983120158634273
Welding Shop/Technical Services,Kano,2483.7926539174305,248379.26539174304,16.181104549086296,282.446058357485,6.2,17.120158904862354,15113619.913914083,2980551.1847009165,19.720961633797113,5.070746642933649
Small Manufacturing Plant,Abuja,3560.2581697415026,356025.81697415025,9.903541608276374,441.94173320418207,5.5,27.663233642125114,14500364.926348004,4272309.803689803,29.463464025838192,3.394034045430106
Agro-processing Unit,Kaduna,3541.94866626409,354194.866626409,8.179367613079233,254.01755448677088,6.0,25.227554603020586,17086657.46062485,4250338.399516908,24.875189365219917,4.020069899038371
Other,Abuja,1833.298334473555,183329.83344735552,15.68032223633687,591.6721215193617,5.5,14.244742303601825,8183575.612373117,2199958.001368266,26.882601268350847,3.719878110074526
Retail Store/Trading,Enugu,803.3986077456645,80339.86077456645,10.718342412335067,374.85080869705075,5.1,6.732014477506826,4672946.788390598,964078.3292947974,20.631057295365306,4.847061329351484
Salon/Personal Services,Port Harcourt,579.6592652607583,57965.926526075826,6.941469795805487,349.4733275071258,4.8,5.160784056808745,4294138.220403456,695591.11831291,16.198619667337017,6.173365512225745
Salon/Personal Services,Kaduna,611.0585385071962,61105.85385071962,8.007855648012725,479.3474445840564,6.0,4.3522687927862975,3831061.58090062,733270.2462086354,19.140132068465874,5.2246243464930915
Salon/Personal Services,Lagos,529.4523073341726,52945.23073341726,17.426661428371133,73.33226401379044,5.0,4.525233396018569,3410673.2135742004,635342.7688010071,18.628075134034972,5.368241177924609
Other,Kano,751.0544338442938,75105.44338442938,13.218646551597889,213.10795171326188,6.2,5.17682956881923,3321258.513447548,901265.3206131526,27.136259251244404,3.685106302756679
Bakery/Food Processing,Kaduna,2014.5210789211117,201452.10789211118,15.108063390263172,106.38378023656095,6.0,14.34844073305635,10636932.815083863,2417425.294705334,22.72671395721582,4.400108180542731
Welding Shop/Technical Services,Abuja,2027.7089284135354,202770.89284135355,12.10668666709267,253.1044236185476,5.5,15.755314129087298,9843928.499113312,2433250.7140962426,24.718289190290406,4.045587428408314
Welding Shop/Technical Services,Enugu,2865.849725139344,286584.9725139344,15.930075838478654,433.4651600503002,5.1,24.014158916870656,20746539.257342108,3439019.6701672133,16.57635342217454,6.032689907915927
Bakery/Food Processing,Ibadan,2014.355280749496,201435.5280749496,11.540593725757429,556.5469866031167,5.3,16.242180944601643,13775971.19871285,2417226.336899395,17.54668547162212,5.699082038127821
Small Manufacturing Plant,Kaduna,4931.083995386499,493108.3995386499,14.747772739869797,523.9299970830399,6.0,35.121680878821216,25403255.395309836,5917300.794463798,23.29347440862363,4.293047840170136
Agro-processing Unit,Kaduna,2185.1789733554774,218517.89733554775,15.684850846400437,157.38233162607062,6.0,15.563952801677189,9804038.396444945,2622214.768026573,26.74627191359652,3.738838830437703
Bakery/Food Processing,Kano,1387.0813188163092,138708.13188163092,10.027325451238113,588.1890076140273,6.2,9.560803134934583,5902417.939495763,1664497.582579571,28.200266393229473,3.5460657926270063
Agro-processing Unit,Kaduna,3641.343059369817,364134.3059369817,14.414038339083117,449.88121888846456,6.0,25.935491875853398,13314430.78999885,4369611.67124378,32.81861418008211,3.047051269480198
Small Manufacturing Plant,Port Harcourt,4467.254780408999,446725.4780408999,17.36508800530223,322.94231408529885,4.8,39.77256748939636,32865199.68736231,5360705.736490799,16.311191739243128,6.130759885521412
Retail Store/Trading,Enugu,504.4141678959156,50441.41678959156,7.9564240431790925,482.4131087435819,5.1,4.226698239449603,2874802.6931766537,605297.0014750988,21.05525373660501,4.7494084493576
Other,Kaduna,1548.5546845285055,154855.46845285056,10.612260462289619,63.85637767757615,6.0,11.02959177014605,6949229.273587842,1858265.6214342066,26.74060026335548,3.7396318338087946
Salon/Personal Services,Kano,695.3482630167069,69534.82630167069,6.137015801448884,437.03487879597805,6.2,4.792860925122049,3299617.027316669,834417.9156200483,25.288326151553953,3.9543937942233107
Agro-processing Unit,Ibadan,3925.6427743151426,392564.27743151423,11.251935937778441,179.23537274777402,5.3,31.65330409865459,26192957.084920276,4710771.329178171,17.984877820039042,5.560226819477105
Other,Lagos,1498.280717073749,149828.0717073749,15.80553770418702,350.536673842816,5.0,12.805818094647426,7041223.797688165,1797936.860488499,25.53443708292319,3.9162797940385214
Small Manufacturing Plant,Lagos,5884.623463396512,588462.3463396513,6.620024659895533,327.6375790674905,5.0,50.29592703757703,42402604.7219693,7061548.156075815,16.653571643482415,6.0047179152188805
Bakery/Food Processing,Kaduna,2021.371710448335,202137.17104483352,16.35168565379015,148.59058654928452,6.0,14.39723440490267,12367275.234261781,2425646.0525380024,19.613423382202203,5.098548991235408
Salon/Personal Services,Kano,670.0022631463929,67000.2263146393,12.632484908622544,268.10452509447975,6.2,4.618157314215556,4057897.0900035817,804002.7157756715,19.813285008047405,5.047118635773109
Bakery/Food Processing,Ibadan,1023.9155485844591,102391.5548584459,16.383549106906948,136.50026449884345,5.3,8.256051835062562,5440698.50523375,1228698.658301351,22.583472639025825,4.428016966141557
Salon/Personal Services,Kano,351.3621084859145,35136.21084859145,9.480546383549243,529.2777188049699,6.2,2.421850761551658,1421278.0419287372,421634.5301830974,29.665872387004633,3.3708767669278377
Bakery/Food Processing,Port Harcourt,1943.5950901551266,194359.50901551265,15.560176766296468,187.75734433587445,4.8,17.304087341124703,11238249.013345178,2332314.108186152,20.75335851178043,4.8184972058009805
Small Manufacturing Plant,Ibadan,4687.059348624496,468705.9348624496,12.860951797724985,508.0567072335491,5.3,37.79277010663196,23929053.18075213,5624471.218349395,23.50477963279201,4.254453841400321
Other,Port Harcourt,1840.348002818143,184034.8002818143,6.145881257728641,420.710955482336,4.8,16.384864697454976,9346935.557642162,2208417.6033817716,23.627183366810996,4.232413083163758
Other,Abuja,388.12085850353935,38812.085850353935,12.586303980928271,208.19800097402302,5.5,3.0157020862745867,2240385.1887173248,465745.0302042472,20.788614053947466,4.810325485888339
Small Manufacturing Plant,Port Harcourt,3573.7180983274943,357371.8098327494,10.23550204142828,391.71084697728554,4.8,31.817290761462733,21974601.180267815,4288461.717992993,19.51553833816031,5.1241220337981614
Salon/Personal Services,Lagos,367.1324776847,36713.24776847,14.792388607083364,272.4900620656283,5.0,3.1378844246555557,2655530.076416718,440558.97322164,16.59024603540229,6.0276381547692415
Agro-processing Unit,Abuja,1670.8830007748966,167088.30007748966,15.405118109809287,207.1670785259883,5.5,12.982773898794843,6658135.518750909,2005059.6009298759,30.1144306132422,3.3206671341156646
Bakery/Food Processing,Kano,1535.7036953187464,153570.36953187463,14.225326598662818,232.85088643179162,6.2,10.585219846420914,8018803.349302628,1842844.4343824955,22.981539191165755,4.35131864616103
Agro-processing Unit,Port Harcourt,1641.464140366789,164146.4140366789,10.487052564153764,569.4467204818669,4.8,14.614175038878107,11767034.901952535,1969756.968440147,16.739620344912037,5.9738511351838826
Welding Shop/Technical Services,Lagos,2283.4687945971164,228346.87945971164,14.057749784006482,397.7551845007019,5.0,19.516827304248856,15687520.936422285,2740162.5535165397,17.46714834435443,5.725032960650447
Other,Lagos,638.2866362310426,63828.663623104265,11.020006369227362,463.01688909982505,5.0,5.455441335308056,4661290.486147355,765943.9634772511,16.43201524885694,6.085680817935969
Welding Shop/Technical Services,Lagos,1202.7457951063184,120274.57951063184,9.334233313076547,201.9755096562195,5.0,10.279878590652293,8137690.641236557,1443294.954127582,17.735928013949017,5.638272771594
Small Manufacturing Plant,Lagos,4012.066246580771,401206.6246580771,17.76442489130622,87.12640067610207,5.0,34.29116450069035,29871857.2300879,4814479.495896925,16.117108015124103,6.204587070221357
Salon/Personal Services,Abuja,487.1556463473868,48715.56463473868,8.152376184146526,583.8720999753592,5.5,3.785203157322352,2396270.703439639,584586.7756168642,24.395690135415023,4.099084692620801
Bakery/Food Processing,Kano,992.6159580366891,99261.59580366891,10.843212028339096,455.8367416590334,6.2,6.841852481642467,4798080.079536195,1191139.149644027,24.825328671028938,4.028144050986911
Other,Enugu,1497.742527646657,149774.2527646657,11.072743642727186,240.58829237399502,5.1,12.55021390687663,6345788.067813145,1797291.0331759884,28.32258206497845,3.5307515314308997
Salon/Personal Services,Abuja,408.4480460593659,40844.80460593659,9.17131515790367,162.93311628873988,5.5,3.173644491525764,1595654.6092106418,490137.65527123905,30.717026883011133,3.2555234066389303
Bakery/Food Processing,Enugu,1621.1674858501128,162116.7485850113,9.222405072811288,208.10391569348755,5.1,13.58444348793458,8097016.346156245,1945400.9830201354,24.026146173505524,4.162132340236634
Welding Shop/Technical Services,Kaduna,2313.512126949114,231351.21269491143,17.622447980398707,382.0004603076563,6.0,16.478006602201667,8903443.965103751,2776214.5523389373,31.181355924966347,3.207044627585672
Welding Shop/Technical Services,Kaduna,1153.9589341299325,115395.89341299325,6.907003366248803,573.2827714650613,6.0,8.21908072742117,4965019.659413246,1384750.720955919,27.890135708336057,3.58549707487121
Small Manufacturing Plant,Kano,3540.5177660756676,354051.77660756675,7.104803832989705,379.4745229327099,6.2,24.40389968345511,13930168.561447317,4248621.319290801,30.49942504679482,3.27875033206598
Welding Shop/Technical Services,Kaduna,2247.2975565805323,224729.75565805324,13.782057841424258,197.0711153216477,6.0,16.006392853137694,8185797.515268306,2696757.067896639,32.944341255285096,3.035422661060418
Bakery/Food Processing,Kano,825.6881631646075,82568.81631646075,17.580184433453663,187.99117513010637,6.2,5.691261119138458,4915665.493134082,990825.795797529,20.15649350391025,4.961180374979435
Welding Shop/Technical Services,Port Harcourt,2352.052576105095,235205.2576105095,14.479558438544515,385.5040793937171,4.8,20.940639032274703,10539198.56658925,2822463.091326114,26.780623531221064,3.734043006258581
Bakery/Food Processing,Port Harcourt,1331.942570163202,133194.2570163202,9.25315504516879,378.71755548648673,4.8,11.85846305344731,9420752.691893091,1598331.0841958423,16.966065626277036,5.894118424552127
Retail Store/Trading,Port Harcourt,892.8765068893532,89287.65068893532,17.36080474708075,108.2481924220667,4.8,7.949399099798372,4458493.260024878,1071451.8082672239,24.031701872781237,4.161170129746903
Retail Store/Trading,Lagos,323.8628900781759,32386.289007817588,17.336835105396958,455.0943755841359,5.0,2.768058889557059,2394071.570575837,388635.46809381107,16.23324351996436,6.160198353275215
Agro-processing Unit,Kano,3707.4845620744327,370748.45620744326,8.431591609624117,373.17222911017103,6.2,25.554759870929367,21903454.2754488,4448981.474489319,20.311780135410444,4.9232514005833234
Other,Lagos,1491.9373105097052,149193.73105097053,14.161342625363671,274.48342997668396,5.0,12.751600944527395,9711115.062531605,1790324.7726116464,18.435831118089173,5.424219790225804
Retail Store/Trading,Port Harcourt,212.31591335304677,21231.591335304678,12.995112681651158,189.20584654878482,4.8,1.8902770063483507,1453422.005674262,254779.09602365614,17.529602209749168,5.70463600961718
Welding Shop/Technical Services,Kano,1900.5084922857807,190050.84922857807,17.49097218100581,269.4694247033391,6.2,13.099727683249107,6577840.363970604,2280610.190742937,34.671108822201404,2.884245799948737
Agro-processing Unit,Abuja,3599.504016661067,359950.4016661067,8.262487268991013,419.85327391376586,5.5,27.968174177630665,25002110.890279777,4319404.819993281,17.276160556797475,5.788323144557372
Retail Store/Trading,Kaduna,981.6055635511548,98160.55635511548,7.222717210475242,54.57596822495561,6.0,6.991492617885718,5950690.375998741,1177926.6762613857,19.79479021480238,5.051834291490538
Other,Enugu,1037.0907474754445,103709.07474754445,7.111505796616406,461.61139232192727,5.1,8.690219100682457,7456577.238333,1244508.8969705333,16.690082556547846,5.991582106390961
Bakery/Food Processing,Port Harcourt,2354.73272854255,235473.272854255,11.208251672505106,192.29140318549253,4.8,20.964500788306175,16010543.440828905,2825679.2742510596,17.648865478514747,5.666086589063603
Agro-processing Unit,Kano,2586.008297516524,258600.82975165243,14.681373814200011,54.979788869204036,6.2,17.824705662507057,11370643.039072303,3103209.957019829,27.291420074981183,3.664155244588127
Bakery/Food Processing,Enugu,1802.0717821239853,180207.17821239852,13.359500218648549,400.72853579276455,5.1,15.10031659229081,12947909.305561107,2162486.138548782,16.7014309995205,5.9875108907057735
Welding Shop/Technical Services,Kano,1484.0441599617543,148404.41599617543,14.56863268053752,100.26531748247703,6.2,10.229143644621962,6307359.235469975,1780852.9919541052,28.234526137964778,3.5417630000716662
Welding Shop/Technical Services,Kano,1398.5406729336016,139854.06729336016,16.52964055985378,456.2977328996115,6.2,9.639789584598853,6989663.142156912,1678248.807520322,24.010439035298603,4.1648551220986185
Bakery/Food Processing,Kano,823.3674418192869,82336.74418192869,8.980515124437602,167.9235656462405,6.2,5.675264969804845,3064032.362401547,988040.9301831443,32.24642605957109,3.1011188593508923
Bakery/Food Processing,Kaduna,1260.3707576628535,126037.07576628536,8.970717243358637,84.38946265856515,6.0,8.976999698453373,7799058.014702322,1512444.9091954243,19.39266134889948,5.156589815129986
Retail Store/Trading,Abuja,567.1524132774563,56715.24132774563,14.792801697433982,383.70244859459,5.5,4.406778657944493,2451527.02856235,680582.8959329475,27.76159055166779,3.60209908772653
Small Manufacturing Plant,Enugu,4855.0508400932795,485505.0840093279,6.97379014243487,573.319890597233,5.1,40.682510810233616,24001002.09724253,5826061.008111935,24.27424065256546,4.1195933348148355
Welding Shop/Technical Services,Port Harcourt,2676.9836676860496,267698.36676860496,15.661083821947953,502.6410927729721,4.8,23.83354404991141,17237698.04235932,3212380.4012232595,18.63578531964806,5.36602017488193
Retail Store/Trading,Abuja,946.1684065062091,94616.8406506209,12.531047593364372,160.15510982719422,5.5,7.351735870289113,5922831.902305598,1135402.087807451,19.16991916257947,5.2165060870577085
Agro-processing Unit,Kaduna,3041.959019631353,304195.9019631353,14.914577924015267,455.854566344714,6.0,21.666374783699094,16200826.39872528,3650350.8235576237,22.531880372749637,4.43815599699976
